      Czas        Ft
         s         N
     61,98      0,16
     62,00     -0,20
     62,02     -0,36
     62,04     -0,67
     62,06     -1,40
     62,08     -0,98
     62,10     -0,80
     62,12     -0,94
     62,14     -0,49
     62,16     -0,78
     62,18     -0,70
     62,20     -0,66
     62,22     -0,65
     62,24      0,15
     62,26      0,54
     62,28      0,16
     62,30      0,46
     62,32      0,13
     62,34      0,41
     62,36      1,16
     62,38      1,05
     62,40      1,73
     62,42      1,84
     62,44      1,63
     62,46      1,23
     62,48      0,86
     62,50      0,52
     62,52      0,27
     62,54      0,80
     62,56      1,07
     62,58      1,08
     62,60      1,06
     62,62      1,05
     62,64      0,57
     62,66     -0,25
     62,68     -1,15
     62,70     -1,10
     62,72     -1,09
     62,74     -0,77
     62,76     -0,35
     62,78     -0,03
     62,80      0,09
     62,82     -0,28
     62,84     -0,42
     62,86     -1,26
     62,88     -1,23
     62,90     -0,57
     62,92     -1,04
     62,94     -0,55
     62,96     -0,73
     62,98     -0,70
     63,00     -0,66
     63,02     -0,64
     63,04     -0,27
     63,06      0,56
     63,08      0,21
     63,10      0,40
     63,12      0,38
     63,14      0,11
     63,16      1,01
     63,18      1,01
     63,20      1,42
     63,22      1,86
     63,24      1,76
     63,26      1,39
     63,28      1,07
     63,30      0,63
     63,32      0,26
     63,34      0,62
     63,36      1,00
     63,38      1,04
     63,40      1,02
     63,42      1,01
     63,44      0,90
     63,46     -0,03
     63,48     -0,73
     63,50     -1,23
     63,52     -1,17
     63,54     -0,83
     63,56     -0,43
     63,58     -0,09
     63,60      0,10
     63,62     -0,33
     63,64     -0,24
     63,66     -0,78
     63,68     -1,17
     63,70     -0,72
     63,72     -0,91
     63,74     -0,68
     63,76     -0,61
     63,78     -0,75
     63,80     -0,60
     63,82     -0,57
     63,84     -0,46
     63,86      0,42
     63,88      0,33
     63,90      0,31
     63,92      0,59
     63,94      0,02
     63,96      0,66
     63,98      1,17
     64,00      0,85
     64,02      1,67
     64,04      1,73
     64,06      1,62
     64,08      1,20
     64,10      0,71
     64,12      0,35
     64,14      0,40
     64,16      0,97
     64,18      1,02
     64,20      1,07
     64,22      1,07
     64,24      1,04
     64,26      0,38
     64,28     -0,30
     64,30     -1,08
     64,32     -1,26
     64,34     -1,01
     64,36     -0,67
     64,38     -0,27
     64,40      0,01
     64,42     -0,18
     64,44     -0,33
     64,46     -0,45
     64,48     -1,35
     64,50     -1,12
     64,52     -0,85
     64,54     -0,88
     64,56     -0,58
     64,58     -0,81
     64,60     -0,73
     64,62     -0,69
     64,64     -0,68
     64,66     -0,66
     64,68     -0,64
     64,70      0,05
     64,72      0,53
     64,74      0,16
     64,76      0,58
     64,78      0,15
     64,80      0,23
     64,82      1,12
     64,84      1,08
     64,86      1,69
     64,88      1,87
     64,90      1,74
     64,92      1,28
     64,94      0,86
     64,96      0,63
     64,98      0,26
     65,00      0,76
     65,02      1,02
     65,04      1,06
     65,06      1,06
     65,08      1,05
     65,10      0,68
     65,12     -0,23
     65,14     -0,94
     65,16     -1,22
     65,18     -1,07
     65,20     -0,75
     65,22     -0,39
     65,24     -0,13
     65,26      0,00
     65,28     -0,42
     65,30     -0,32
     65,32     -1,16
     65,34     -1,27
     65,36     -0,79
     65,38     -1,05
     65,40     -0,59
     65,42     -0,78
     65,44     -0,78
     65,46     -0,70
     65,48     -0,68
     65,50     -0,40
     65,52      0,49
     65,54      0,22
     65,56      0,53
     65,58      0,37
     65,60      0,01
     65,62      0,96
     65,64      1,08
     65,66      1,15
     65,68      1,83
     65,70      1,74
     65,72      1,52
     65,74      1,07
     65,76      0,71
     65,78      0,34
     65,80      0,48
     65,82      1,00
     65,84      1,10
     65,86      1,12
     65,88      1,10
     65,90      1,05
     65,92      0,04
     65,94     -0,63
     65,96     -1,17
     65,98     -1,13
     66,00     -0,88
     66,02     -0,56
     66,04     -0,21
     66,06      0,08
     66,08     -0,35
     66,10     -0,35
     66,12     -0,66
     66,14     -1,42
     66,16     -0,89
     66,18     -0,92
     66,20     -0,92
     66,22     -0,56
     66,24     -0,76
     66,26     -0,68
     66,28     -0,67
     66,30     -0,63
     66,32      0,29
     66,34      0,49
     66,36      0,22
     66,38      0,52
     66,40      0,08
     66,42      0,58
     66,44      1,15
     66,46      1,08
     66,48      1,66
     66,50      1,79
     66,52      1,64
     66,54      1,30
     66,56      0,80
     66,58      0,45
     66,60      0,39
     66,62      0,90
     66,64      1,05
     66,66      1,09
     66,68      1,07
     66,70      1,06
     66,72      0,48
     66,74     -0,25
     66,76     -1,15
     66,78     -1,09
     66,80     -1,09
     66,82     -0,69
     66,84     -0,32
     66,86     -0,12
     66,88      0,05
     66,90     -0,37
     66,92     -0,40
     66,94     -1,40
     66,96     -1,19
     66,98     -0,75
     67,00     -1,09
     67,02     -0,50
     67,04     -0,80
     67,06     -0,75
     67,08     -0,68
     67,10     -0,68
     67,12     -0,18
     67,14      0,57
     67,16      0,27
     67,18      0,36
     67,20      0,27
     67,22      0,12
     67,24      1,10
     67,26      0,89
     67,28      1,41
     67,30      1,61
     67,32      1,55
     67,34      1,48
     67,36      1,01
     67,38      0,52
     67,40      0,29
     67,42      0,74
     67,44      0,98
     67,46      1,07
     67,48      1,05
     67,50      1,06
     67,52      0,90
     67,54     -0,09
     67,56     -0,74
     67,58     -1,14
     67,60     -1,22
     67,62     -0,82
     67,64     -0,51
     67,66     -0,21
     67,68      0,12
     67,70     -0,28
     67,72     -0,32
     67,74     -0,99
     67,76     -1,36
     67,78     -0,88
     67,80     -1,03
     67,82     -0,71
     67,84     -0,66
     67,86     -0,80
     67,88     -0,71
     67,90     -0,68
     67,92     -0,55
     67,94      0,42
     67,96      0,36
     67,98      0,26
     68,00      0,54
     68,02      0,01
     68,04      0,63
     68,06      1,19
     68,08      0,95
     68,10      1,77
     68,12      1,66
     68,14      1,44
     68,16      1,27
     68,18      0,71
     68,20      0,38
     68,22      0,45
     68,24      1,00
     68,26      1,03
     68,28      1,08
     68,30      1,07
     68,32      1,07
     68,34      0,26
     68,36     -0,31
     68,38     -1,11
     68,40     -1,24
     68,42     -0,97
     68,44     -0,61
     68,46     -0,32
     68,48      0,01
     68,50     -0,16
     68,52     -0,33
     68,54     -0,54
     68,56     -1,40
     68,58     -1,04
     68,60     -0,89
     68,62     -0,86
     68,64     -0,58
     68,66     -0,85
     68,68     -0,73
     68,70     -0,69
     68,72     -0,67
     68,74      0,04
     68,76      0,51
     68,78      0,19
     68,80      0,65
     68,82      0,18
     68,84      0,21
     68,86      1,15
     68,88      1,09
     68,90      1,55
     68,92      1,84
     68,94      1,72
     68,96      1,37
     68,98      0,90
     69,00      0,58
     69,02      0,29
     69,04      0,83
     69,06      1,00
     69,08      1,03
     69,10      1,01
     69,12      1,00
     69,14      0,70
     69,16     -0,26
     69,18     -0,80
     69,20     -1,26
     69,22     -1,14
     69,24     -0,72
     69,26     -0,40
     69,28     -0,08
     69,30      0,00
     69,32     -0,47
     69,34     -0,25
     69,36     -1,04
     69,38     -1,20
     69,40     -0,84
     69,42     -1,09
     69,44     -0,53
     69,46     -0,68
     69,48     -0,73
     69,50     -0,65
     69,52     -0,63
     69,54     -0,33
     69,56      0,48
     69,58      0,26
     69,60      0,49
     69,62      0,36
     69,64      0,02
     69,66      0,95
     69,68      1,15
     69,70      1,23
     69,72      1,84
     69,74      1,57
     69,76      1,49
     69,78      1,13
     69,80      0,72
     69,82      0,38
     69,84      0,44
     69,86      1,01
     69,88      1,06
     69,90      1,07
     69,92      1,04
     69,94      1,03
     69,96      0,06
     69,98     -0,53
     70,00     -1,15
     70,02     -1,16
     70,04     -0,95
     70,06     -0,56
     70,08     -0,26
     70,10      0,03
     70,12     -0,20
     70,14     -0,43
     70,16     -0,74
     70,18     -1,40
     70,20     -0,87
     70,22     -0,82
     70,24     -0,92
     70,26     -0,46
     70,28     -0,81
     70,30     -0,59
     70,32     -0,56
     70,34     -0,51
     70,36      0,30
     70,38      0,53
     70,40      0,14
     70,42      0,44
     70,44      0,14
     70,46      0,43
     70,48      1,19
     70,50      0,98
     70,52      1,65
     70,54      1,62
     70,56      1,37
     70,58      1,33
     70,60      0,84
     70,62      0,51
     70,64      0,32
     70,66      0,86
     70,68      1,09
     70,70      1,14
     70,72      1,10
     70,74      1,10
     70,76      0,60
     70,78     -0,23
     70,80     -1,12
     70,82     -1,10
     70,84     -1,05
     70,86     -0,71
     70,88     -0,30
     70,90     -0,14
     70,92     -0,03
     70,94     -0,36
     70,96     -0,42
     70,98     -1,27
     71,00     -1,17
     71,02     -0,70
     71,04     -1,05
     71,06     -0,48
     71,08     -0,83
     71,10     -0,69
     71,12     -0,60
     71,14     -0,59
     71,16     -0,12
     71,18      0,56
     71,20      0,22
     71,22      0,40
     71,24      0,38
     71,26      0,08
     71,28      1,01
     71,30      1,12
     71,32      1,38
     71,34      1,93
     71,36      1,74
     71,38      1,37
     71,40      1,05
     71,42      0,64
     71,44      0,29
     71,46      0,70
     71,48      1,03
     71,50      1,11
     71,52      1,10
     71,54      1,09
     71,56      0,99
     71,58     -0,02
     71,60     -0,69
     71,62     -1,19
     71,64     -1,17
     71,66     -0,84
     71,68     -0,44
     71,70     -0,21
     71,72     -0,02
     71,74     -0,27
     71,76     -0,36
     71,78     -0,85
     71,80     -1,41
     71,82     -0,92
     71,84     -1,00
     71,86     -0,72
     71,88     -0,66
     71,90     -0,79
     71,92     -0,58
     71,94     -0,56
     71,96     -0,42
     71,98      0,40
     72,00      0,33
     72,02      0,32
     72,04      0,59
     72,06      0,03
     72,08      0,57
     72,10      1,12
     72,12      1,14
     72,14      1,58
     72,16      1,78
     72,18      1,56
     72,20      1,19
     72,22      0,77
     72,24      0,41
     72,26      0,43
     72,28      1,02
     72,30      1,00
     72,32      1,09
     72,34      1,08
     72,36      1,06
     72,38      0,34
     72,40     -0,28
     72,42     -1,11
     72,44     -1,24
     72,46     -1,05
     72,48     -0,62
     72,50     -0,35
     72,52     -0,05
     72,54     -0,18
     72,56     -0,40
     72,58     -0,62
     72,60     -1,34
     72,62     -1,19
     72,64     -1,05
     72,66     -0,94
     72,68     -0,54
     72,70     -0,85
     72,72     -0,70
     72,74     -0,63
     72,76     -0,62
     72,78     -0,01
     72,80      0,48
     72,82      0,27
     72,84      0,57
     72,86      0,11
     72,88      0,20
     72,90      1,19
     72,92      1,05
     72,94      1,34
     72,96      1,78
     72,98      1,59
     73,00      1,36
     73,02      0,97
     73,04      0,53
     73,06      0,34
     73,08      0,86
     73,10      0,99
     73,12      1,10
     73,14      1,07
     73,16      1,06
     73,18      0,83
     73,20     -0,19
     73,22     -0,74
     73,24     -1,24
     73,26     -1,20
     73,28     -0,80
     73,30     -0,48
     73,32     -0,11
     73,34      0,16
     73,36     -0,35
     73,38     -0,33
     73,40     -1,11
     73,42     -1,19
     73,44     -0,87
     73,46     -0,94
     73,48     -0,54
     73,50     -0,64
     73,52     -0,72
     73,54     -0,51
     73,56     -0,51
     73,58     -0,50
     73,60     -0,49
     73,62     -0,16
     73,64      0,49
     73,66      0,24
     73,68      0,55
     73,70      0,37
     73,72      0,12
     73,74      1,01
     73,76      1,12
     73,78      1,26
     73,80      1,59
     73,82      1,77
     73,84      1,50
     73,86      1,01
     73,88      0,71
     73,90      0,33
     73,92      0,57
     73,94      1,06
     73,96      1,13
     73,98      1,08
     74,00      1,07
     74,02      1,04
     74,04      0,06
     74,06     -0,61
     74,08     -1,20
     74,10     -1,16
     74,12     -0,93
     74,14     -0,56
     74,16     -0,25
     74,18      0,05
     74,20     -0,30
     74,22     -0,39
     74,24     -0,68
     74,26     -1,40
     74,28     -0,94
     74,30     -0,95
     74,32     -0,92
     74,34     -0,59
     74,36     -0,83
     74,38     -0,55
     74,40     -0,51
     74,42     -0,44
     74,44      0,30
     74,46      0,41
     74,48      0,29
     74,50      0,53
     74,52      0,04
     74,54      0,60
     74,56      1,20
     74,58      1,13
     74,60      1,72
     74,62      1,81
     74,64      1,61
     74,66      1,26
     74,68      0,82
     74,70      0,40
     74,72      0,40
     74,74      1,00
     74,76      1,03
     74,78      1,07
     74,80      1,06
     74,82      1,05
     74,84      0,61
     74,86     -0,28
     74,88     -1,19
     74,90     -1,15
     74,92     -1,10
     74,94     -0,72
     74,96     -0,37
     74,98     -0,03
     75,00      0,01
     75,02     -0,36
     75,04     -0,49
     75,06     -1,33
     75,08     -1,10
     75,10     -0,63
     75,12     -1,00
     75,14     -0,43
     75,16     -0,86
     75,18     -0,45
     75,20     -0,34
     75,22     -0,34
     75,24      0,09
     75,26      0,54
     75,28      0,31
     75,30      0,37
     75,32      0,32
     75,34      0,28
     75,36      1,09
     75,38      1,05
     75,40      1,39
     75,42      1,66
     75,44      1,58
     75,46      1,43
     75,48      1,03
     75,50      0,50
     75,52      0,31
     75,54      0,86
     75,56      1,04
     75,58      1,11
     75,60      1,10
     75,62      1,08
     75,64      1,02
     75,66     -0,06
     75,68     -0,74
     75,70     -1,21
     75,72     -1,26
     75,74     -0,82
     75,76     -0,57
     75,78     -0,16
     75,80     -0,01
     75,82     -0,24
     75,84     -0,32
     75,86     -0,93
     75,88     -1,27
     75,90     -0,79
     75,92     -0,96
     75,94     -0,70
     75,96     -0,70
     75,98     -0,73
     76,00     -0,47
     76,02     -0,44
     76,04     -0,26
     76,06      0,36
     76,08      0,36
     76,10      0,29
     76,12      0,56
     76,14      0,07
     76,16      0,66
     76,18      1,15
     76,20      0,89
     76,22      1,76
     76,24      1,78
     76,26      1,52
     76,28      1,23
     76,30      0,72
     76,32      0,46
     76,34      0,45
     76,36      1,04
     76,38      1,05
     76,40      1,10
     76,42      1,07
     76,44      1,06
     76,46      0,34
     76,48     -0,32
     76,50     -1,09
     76,52     -1,31
     76,54     -0,98
     76,56     -0,63
     76,58     -0,31
     76,60      0,04
     76,62     -0,21
     76,64     -0,29
     76,66     -0,61
     76,68     -1,28
     76,70     -0,87
     76,72     -0,87
     76,74     -0,76
     76,76     -0,52
     76,78     -0,80
     76,80     -0,40
     76,82     -0,32
     76,84     -0,30
     76,86      0,17
     76,88      0,53
     76,90      0,24
     76,92      0,64
     76,94      0,20
     76,96      0,31
     76,98      1,12
     77,00      1,11
     77,02      1,35
     77,04      1,79
     77,06      1,62
     77,08      1,34
     77,10      0,90
     77,12      0,59
     77,14      0,30
     77,16      0,86
     77,18      1,05
     77,20      1,16
     77,22      1,10
     77,24      1,08
     77,26      0,85
     77,28     -0,21
     77,30     -0,75
     77,32     -1,27
     77,34     -1,17
     77,36     -0,73
     77,38     -0,48
     77,40     -0,05
     77,42      0,04
     77,44     -0,43
     77,46     -0,30
     77,48     -1,02
     77,50     -1,19
     77,52     -0,88
     77,54     -1,06
     77,56     -0,58
     77,58     -0,71
     77,60     -0,73
     77,62     -0,54
     77,64     -0,51
     77,66     -0,18
     77,68      0,39
     77,70      0,25
     77,72      0,53
     77,74      0,34
     77,76      0,03
     77,78      0,93
     77,80      1,16
     77,82      1,24
     77,84      1,74
     77,86      1,81
     77,88      1,50
     77,90      1,08
     77,92      0,74
     77,94      0,37
     77,96      0,48
     77,98      1,06
     78,00      1,16
     78,02      1,13
     78,04      1,11
     78,06      1,10
     78,08      0,12
     78,10     -0,52
     78,12     -1,19
     78,14     -1,14
     78,16     -0,93
     78,18     -0,63
     78,20     -0,26
     78,22      0,10
     78,24     -0,20
     78,26     -0,43
     78,28     -0,70
     78,30     -1,40
     78,32     -0,89
     78,34     -0,76
     78,36     -0,93
     78,38     -0,59
     78,40     -0,86
     78,42     -0,52
     78,44     -0,46
     78,46     -0,42
     78,48      0,28
     78,50      0,51
     78,52      0,21
     78,54      0,46
     78,56      0,15
     78,58      0,47
     78,60      1,18
     78,62      1,12
     78,64      1,74
     78,66      1,88
     78,68      1,54
     78,70      1,31
     78,72      0,80
     78,74      0,46
     78,76      0,35
     78,78      0,94
     78,80      1,12
     78,82      1,15
     78,84      1,12
     78,86      1,12
     78,88      0,71
     78,90     -0,22
     78,92     -1,11
     78,94     -1,14
     78,96     -1,05
     78,98     -0,76
     79,00     -0,38
     79,02     -0,14
     79,04      0,08
     79,06     -0,40
     79,08     -0,41
     79,10     -1,31
     79,12     -1,30
     79,14     -0,65
     79,16     -1,05
     79,18     -0,54
     79,20     -0,83
     79,22     -0,67
     79,24     -0,53
     79,26     -0,52
     79,28     -0,09
     79,30      0,54
     79,32      0,25
     79,34      0,38
     79,36      0,35
     79,38      0,12
     79,40      0,94
     79,42      1,13
     79,44      1,33
     79,46      1,91
     79,48      1,78
     79,50      1,38
     79,52      1,06
     79,54      0,59
     79,56      0,32
     79,58      0,76
     79,60      1,04
     79,62      1,14
     79,64      1,14
     79,66      1,12
     79,68      1,04
     79,70      0,00
     79,72     -0,70
     79,74     -1,24
     79,76     -1,19
     79,78     -0,83
     79,80     -0,50
     79,82     -0,17
     79,84      0,07
     79,86     -0,33
     79,88     -0,25
     79,90     -0,85
     79,92     -1,37
     79,94     -0,97
     79,96     -0,96
     79,98     -0,83
     80,00     -0,70
     80,02     -0,80
     80,04     -0,52
     80,06     -0,50
     80,08     -0,36
     80,10      0,40
     80,12      0,34
     80,14      0,33
     80,16      0,60
     80,18      0,00
     80,20      0,65
     80,22      1,11
     80,24      1,14
     80,26      1,49
     80,28      1,81
     80,30      1,56
     80,32      1,20
     80,34      0,73
     80,36      0,38
     80,38      0,44
     80,40      1,04
     80,42      1,08
     80,44      1,11
     80,46      1,09
     80,48      1,09
     80,50      0,49
     80,52     -0,32
     80,54     -1,10
     80,56     -1,25
     80,58     -1,03
     80,60     -0,66
     80,62     -0,34
     80,64      0,01
     80,66     -0,17
     80,68     -0,33
     80,70     -0,50
     80,72     -1,31
     80,74     -1,13
     80,76     -0,95
     80,78     -0,92
     80,80     -0,54
     80,82     -0,84
     80,84     -0,55
     80,86     -0,48
     80,88     -0,45
     80,90      0,08
     80,92      0,50
     80,94      0,25
     80,96      0,56
     80,98      0,14
     81,00      0,21
     81,02      1,14
     81,04      1,12
     81,06      1,53
     81,08      1,68
     81,10      1,69
     81,12      1,38
     81,14      0,94
     81,16      0,56
     81,18      0,31
     81,20      0,92
     81,22      1,05
     81,24      1,17
     81,26      1,13
     81,28      1,11
     81,30      0,89
     81,32     -0,18
     81,34     -0,70
     81,36     -1,19
     81,38     -1,19
     81,40     -0,79
     81,42     -0,49
     81,44     -0,13
     81,46      0,04
     81,48     -0,38
     81,50     -0,41
     81,52     -1,16
     81,54     -1,15
     81,56     -0,95
     81,58     -1,00
     81,60     -0,54
     81,62     -0,68
     81,64     -0,56
     81,66     -0,29
     81,68     -0,27
     81,70      0,00
     81,72      0,32
     81,74      0,30
     81,76      0,44
     81,78      0,34
     81,80      0,08
     81,82      0,96
     81,84      1,13
     81,86      1,26
     81,88      1,82
     81,90      1,78
     81,92      1,47
     81,94      1,12
     81,96      0,73
     81,98      0,38
     82,00      0,49
     82,02      1,02
     82,04      1,21
     82,06      1,22
     82,08      1,19
     82,10      1,18
     82,12      0,26
     82,14     -0,39
     82,16     -1,18
     82,18     -1,16
     82,20     -0,95
     82,22     -0,55
     82,24     -0,24
     82,26      0,02
     82,28     -0,22
     82,30     -0,38
     82,32     -0,57
     82,34     -1,39
     82,36     -1,02
     82,38     -0,81
     82,40     -1,02
     82,42     -0,56
     82,44     -0,85
     82,46     -0,35
     82,48     -0,30
     82,50     -0,30
     82,52     -0,30
     82,54     -0,18
     82,56      0,29
     82,58      0,37
     82,60      0,29
     82,62      0,50
     82,64      0,05
     82,66      0,67
     82,68      1,01
     82,70      0,93
     82,72      1,54
     82,74      1,56
     82,76      1,64
     82,78      1,25
     82,80      0,79
     82,82      0,42
     82,84      0,42
     82,86      1,05
     82,88      1,10
     82,90      1,15
     82,92      1,13
     82,94      1,11
     82,96      0,64
     82,98     -0,25
     83,00     -1,14
     83,02     -1,16
     83,04     -1,09
     83,06     -0,72
     83,08     -0,34
     83,10     -0,10
     83,12      0,02
     83,14     -0,46
     83,16     -0,47
     83,18     -1,31
     83,20     -1,31
     83,22     -0,91
     83,24     -1,12
     83,26     -0,56
     83,28     -0,90
     83,30     -0,47
     83,32     -0,33
     83,34     -0,32
     83,36      0,09
     83,38      0,52
     83,40      0,28
     83,42      0,41
     83,44      0,24
     83,46      0,20
     83,48      1,10
     83,50      0,84
     83,52      1,38
     83,54      1,59
     83,56      1,59
     83,58      1,41
     83,60      1,00
     83,62      0,53
     83,64      0,34
     83,66      0,91
     83,68      1,05
     83,70      1,18
     83,72      1,16
     83,74      1,15
     83,76      1,00
     83,78     -0,06
     83,80     -0,66
     83,82     -1,20
     83,84     -1,23
     83,86     -0,84
     83,88     -0,56
     83,90     -0,25
     83,92      0,09
     83,94     -0,27
     83,96     -0,34
     83,98     -1,05
     84,00     -1,47
     84,02     -0,82
     84,04     -0,95
     84,06     -0,65
     84,08     -0,65
     84,10     -0,75
     84,12     -0,43
     84,14     -0,43
     84,16     -0,25
     84,18      0,38
     84,20      0,37
     84,22      0,29
     84,24      0,53
     84,26      0,12
     84,28      0,67
     84,30      1,14
     84,32      1,23
     84,34      1,76
     84,36      1,78
     84,38      1,50
     84,40      1,16
     84,42      0,71
     84,44      0,48
     84,46      0,48
     84,48      1,07
     84,50      1,07
     84,52      1,09
     84,54      1,09
     84,56      1,07
     84,58      0,27
     84,60     -0,31
     84,62     -1,11
     84,64     -1,27
     84,66     -0,97
     84,68     -0,66
     84,70     -0,34
     84,72     -0,01
     84,74     -0,22
     84,76     -0,34
     84,78     -0,54
     84,80     -1,37
     84,82     -1,26
     84,84     -1,19
     84,86     -0,93
     84,88     -0,56
     84,90     -0,86
     84,92     -0,51
     84,94     -0,44
     84,96     -0,40
     84,98      0,16
     85,00      0,55
     85,02      0,19
     85,04      0,65
     85,06      0,16
     85,08      0,29
     85,10      1,15
     85,12      1,08
     85,14      1,63
     85,16      1,73
     85,18      1,71
     85,20      1,35
     85,22      0,83
     85,24      0,60
     85,26      0,33
     85,28      0,91
     85,30      1,07
     85,32      1,11
     85,34      1,06
     85,36      1,05
     85,38      0,83
     85,40     -0,22
     85,42     -0,77
     85,44     -1,30
     85,46     -1,16
     85,48     -0,77
     85,50     -0,44
     85,52     -0,14
     85,54      0,02
     85,56     -0,46
     85,58     -0,31
     85,60     -1,08
     85,62     -1,22
     85,64     -0,79
     85,66     -1,08
     85,68     -0,51
     85,70     -0,70
     85,72     -0,72
     85,74     -0,51
     85,76     -0,49
     85,78     -0,22
     85,80      0,44
     85,82      0,26
     85,84      0,50
     85,86      0,40
     85,88      0,05
     85,90      0,98
     85,92      1,04
     85,94      1,13
     85,96      1,78
     85,98      1,65
     86,00      1,52
     86,02      1,10
     86,04      0,71
     86,06      0,36
     86,08      0,51
     86,10      1,07
     86,12      1,16
     86,14      1,14
     86,16      1,12
     86,18      1,11
     86,20      0,11
     86,22     -0,54
     86,24     -1,21
     86,26     -1,19
     86,28     -0,96
     86,30     -0,58
     86,32     -0,24
     86,34      0,11
     86,36     -0,25
     86,38     -0,38
     86,40     -0,64
     86,42     -1,38
     86,44     -1,09
     86,46     -0,84
     86,48     -0,95
     86,50     -0,49
     86,52     -0,83
     86,54     -0,56
     86,56     -0,51
     86,58     -0,47
     86,60      0,28
     86,62      0,52
     86,64      0,20
     86,66      0,50
     86,68      0,12
     86,70      0,55
     86,72      1,18
     86,74      1,13
     86,76      1,67
     86,78      1,82
     86,80      1,59
     86,82      1,29
     86,84      0,81
     86,86      0,48
     86,88      0,36
     86,90      0,95
     86,92      1,10
     86,94      1,11
     86,96      1,07
     86,98      1,06
     87,00      0,68
     87,02     -0,27
     87,04     -1,14
     87,06     -1,18
     87,08     -1,10
     87,10     -0,77
     87,12     -0,36
     87,14     -0,17
     87,16      0,06
     87,18     -0,38
     87,20     -0,46
     87,22     -1,31
     87,24     -1,20
     87,26     -0,66
     87,28     -1,03
     87,30     -0,51
     87,32     -0,81
     87,34     -0,66
     87,36     -0,50
     87,38     -0,50
     87,40     -0,08
     87,42      0,57
     87,44      0,28
     87,46      0,36
     87,48      0,40
     87,50      0,21
     87,52      0,94
     87,54      1,14
     87,56      1,27
     87,58      1,90
     87,60      1,72
     87,62      1,34
     87,64      1,06
     87,66      0,59
     87,68      0,21
     87,70      0,83
     87,72      1,08
     87,74      1,16
     87,76      1,11
     87,78      1,11
     87,80      1,03
     87,82     -0,01
     87,84     -0,66
     87,86     -1,17
     87,88     -1,20
     87,90     -0,82
     87,92     -0,51
     87,94     -0,13
     87,96      0,05
     87,98     -0,28
     88,00     -0,33
     88,02     -0,91
     88,04     -1,37
     88,06     -0,78
     88,08     -0,94
     88,10     -0,78
     88,12     -0,66
     88,14     -0,80
     88,16     -0,48
     88,18     -0,45
     88,20     -0,33
     88,22      0,40
     88,24      0,34
     88,26      0,32
     88,28      0,65
     88,30      0,04
     88,32      0,70
     88,34      1,09
     88,36      1,17
     88,38      1,73
     88,40      1,87
     88,42      1,54
     88,44      1,15
     88,46      0,74
     88,48      0,36
     88,50      0,51
     88,52      1,08
     88,54      1,09
     88,56      1,13
     88,58      1,11
     88,60      1,09
     88,62      0,45
     88,64     -0,28
     88,66     -1,09
     88,68     -1,27
     88,70     -1,03
     88,72     -0,63
     88,74     -0,37
     88,76      0,01
     88,78     -0,22
     88,80     -0,36
     88,82     -0,39
     88,84     -1,30
     88,86     -1,06
     88,88     -0,88
     88,90     -0,91
     88,92     -0,56
     88,94     -0,87
     88,96     -0,56
     88,98     -0,46
     89,00     -0,43
     89,02      0,09
     89,04      0,51
     89,06      0,26
     89,08      0,58
     89,10      0,17
     89,12      0,25
     89,14      1,17
     89,16      1,06
     89,18      1,47
     89,20      1,80
     89,22      1,46
     89,24      1,42
     89,26      0,97
     89,28      0,54
     89,30      0,34
     89,32      0,93
     89,34      1,08
     89,36      1,18
     89,38      1,15
     89,40      1,16
     89,42      0,92
     89,44     -0,17
     89,46     -0,69
     89,48     -1,22
     89,50     -1,16
     89,52     -0,81
     89,54     -0,46
     89,56     -0,15
     89,58      0,05
     89,60     -0,38
     89,62     -0,35
     89,64     -1,00
     89,66     -1,38
     89,68     -1,01
     89,70     -1,07
     89,72     -0,61
     89,74     -0,76
     89,76     -0,79
     89,78     -0,60
     89,80     -0,59
     89,82     -0,32
     89,84      0,38
     89,86      0,36
     89,88      0,41
     89,90      0,36
     89,92      0,10
     89,94      0,98
     89,96      1,02
     89,98      1,22
     90,00      1,83
     90,02      1,66
     90,04      1,57
     90,06      1,11
     90,08      0,71
     90,10      0,43
     90,12      0,47
     90,14      1,07
     90,16      1,11
     90,18      1,06
     90,20      1,05
     90,22      1,04
     90,24      0,16
     90,26     -0,41
     90,28     -1,20
     90,30     -1,20
     90,32     -1,00
     90,34     -0,63
     90,36     -0,27
     90,38      0,12
     90,40     -0,13
     90,42     -0,28
     90,44     -0,71
     90,46     -1,41
     90,48     -0,95
     90,50     -0,83
     90,52     -0,93
     90,54     -0,44
     90,56     -0,83
     90,58     -0,46
     90,60     -0,41
     90,62     -0,37
     90,64      0,27
     90,66      0,62
     90,68      0,16
     90,70      0,54
     90,72      0,22
     90,74      0,50
     90,76      1,10
     90,78      1,15
     90,80      1,59
     90,82      1,81
     90,84      1,65
     90,86      1,28
     90,88      0,87
     90,90      0,58
     90,92      0,33
     90,94      0,93
     90,96      1,14
     90,98      1,15
     91,00      1,12
     91,02      1,11
     91,04      0,77
     91,06     -0,21
     91,08     -0,99
     91,10     -1,21
     91,12     -1,06
     91,14     -0,76
     91,16     -0,44
     91,18     -0,17
     91,20     -0,01
     91,22     -0,39
     91,24     -0,36
     91,26     -1,22
     91,28     -1,37
     91,30     -0,81
     91,32     -1,11
     91,34     -0,53
     91,36     -0,81
     91,38     -0,69
     91,40     -0,53
     91,42     -0,52
     91,44     -0,51
     91,46     -0,51
     91,48     -0,02
     91,50      0,57
